com_x,com_y,com_z,lf_x,lf_y,lf_z,rf_x,rf_y,rf_z,x,y,Ly,Lx
0.135365813836665,-0.0372903849172719,0.55,0.160523817569243,0.0627096150827281,0.00719999999999998,0.115757318589304,-0.120630416125686,0,0.0196084952473618,0.0833400312084143,0.506290689591116,-1.15415603025972
0.136637745700383,-0.0343487242748263,0.55,0.162259376345332,0.0656512757251736,0.005888,0.115757318589304,-0.120630416125686,0,0.0208804271110795,0.0862816918508598,0.524161277993973,-1.22902193975814
0.137955205165149,-0.0312189353712366,0.55,0.163939345851722,0.0687810646287633,0.00451200000000007,0.115757318589304,-0.120630416125686,0,0.0221978865758454,0.0894114807544495,0.54317474558328,-1.30656760385426
0.139321064814392,-0.0278941940271022,0.55,0.165565168010325,0.0721058059728978,0.00307200000000007,0.115757318589304,-0.120630416125686,0,0.0235637462250884,0.092736222098584,0.563372549248897,-1.38696210280871
0.140738302763113,-0.0243672509894891,0.55,0.167138794982882,0.0756327490105109,0.00156800000000001,0.115757318589304,-0.120630416125686,0,0.0249809841738094,0.0962631651361971,0.584798728202397,-1.47038072847042
0.142210009151354,-0.0206304161256862,0.55,0.168662699713405,0.0793695838743138,0,0.115757318589304,-0.120630416125686,0,0.0264526905620506,0.1,0.6075,-1.5570053664823
0.143681715539595,-0.0168935812618833,0.55,0.168662699713405,0.0793695838743138,0,0.117281223319827,-0.116893581261883,0.00156800000000001,-0.0249809841738094,-0.0962631651361971,0.584798728202397,-1.47038072847042
0.145098953488316,-0.01336663822427,0.55,0.168662699713405,0.0793695838743138,0,0.118854850292383,-0.11336663822427,0.00307200000000007,-0.0235637462250885,-0.0927362220985838,0.563372549248897,-1.38696210280871
0.146464813137559,-0.0100418968801356,0.55,0.168662699713405,0.0793695838743138,0,0.120480672450986,-0.110041896880136,0.00451200000000007,-0.0221978865758454,-0.0894114807544494,0.54317474558328,-1.30656760385426
0.147782272602325,-0.00691210797654601,0.55,0.168662699713405,0.0793695838743138,0,0.122160641957377,-0.106912107976546,0.005888,-0.0208804271110795,-0.0862816918508598,0.524161277993973,-1.22902193975814
0.149054204466043,-0.00397044733410046,0.55,0.168662699713405,0.0793695838743138,0,0.123896200733465,-0.1039704473341,0.00719999999999998,-0.0196084952473619,-0.0833400312084142,0.506290689591117,-1.15415603025972
0.150283382043939,-0.00121050096751796,0.55,0.168662699713405,0.0793695838743138,0,0.125688292370867,-0.101210500967518,0.00844800000000001,-0.0183793176694655,-0.0805800848418317,0.489524015414128,-1.08180663802474
