time_step,com_x,com_y,com_z,lf_x,lf_y,lf_z,rf_x,rf_y,rf_z
1.67,0.09603036147788173,-0.03560238600903384,0.44999999999999984,0.07916878192023194,0.0643976139909678,0.01612799999999981,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.68,0.09698601411933712,-0.03695411460726768,0.44999999999999984,0.0814375127235075,0.06304588539273405,0.016799999999999815,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.69,0.0979224253147232,-0.038168378205258785,0.44999999999999984,0.08374836491228849,0.06183162179474304,0.017407999999999813,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.7,0.0988416368113229,-0.0392478243785746,0.44999999999999984,0.08609795594317926,0.06075217562142732,0.017951999999999857,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.71,0.09974565285426365,-0.04019480674740066,0.44999999999999984,0.08848264500676367,0.05980519325260137,0.018431999999999837,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.72,0.10063644455656558,-0.041011390108364854,0.44999999999999984,0.09089855967610451,0.058988609891637275,0.01884799999999981,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.73,0.10151595419694853,-0.041699354936611796,0.44999999999999984,0.09334162326633313,0.058300645063390444,0.01919999999999983,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.74,0.10238609945476902,-0.04226020126794388,0.44999999999999984,0.09580758282368586,0.05773979873205847,0.01948799999999984,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.75,0.10324877759132063,-0.04269515196949341,0.44999999999999984,0.09829203765947422,0.05730484803050905,0.01971199999999984,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.76,0.10410586958661518,-0.04300515540605723,0.44999999999999984,0.10079046834199745,0.05699484459394534,0.019871999999999834,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.77,0.10495924424066407,-0.043190887507907665,0.44999999999999984,0.10329826605732478,0.05680911249209503,0.01996799999999982,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.78,0.1058107622482025,-0.043252753244588216,0.44999999999999984,0.10581076224820253,0.05674724675541459,0.01999999999999985,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.79,0.10666228025574095,-0.04319088750790756,0.44999999999999984,0.1083232584390803,0.05680911249209536,0.01996799999999982,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.8,0.10751565490978986,-0.04300515540605699,0.44999999999999984,0.11083105615440764,0.056994844593946055,0.019871999999999834,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.81,0.10837274690508442,-0.04269515196949301,0.44999999999999984,0.11332948683693088,0.05730484803051015,0.01971199999999984,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.82,0.10923542504163601,-0.04226020126794337,0.44999999999999984,0.11581394167271923,0.057739798732059894,0.01948799999999984,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.83,0.1101055702994565,-0.041699354936611185,0.44999999999999984,0.11827990123007195,0.05830064506339219,0.01919999999999983,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.84,0.11098507993983947,-0.04101139010836411,0.44999999999999984,0.1207229648203006,0.05898860989163938,0.01884799999999981,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.85,0.11187587164214138,-0.04019480674739978,0.44999999999999984,0.1231388794896414,0.059805193252603805,0.018431999999999837,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.86,0.11277988768508214,-0.039247824378573576,0.44999999999999984,0.12552356855322583,0.06075217562143012,0.017951999999999857,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.87,0.11369909918168183,-0.03816837820525761,0.44999999999999984,0.1278731595841166,0.06183162179474618,0.017407999999999813,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.8800000000000001,0.11463551037706791,-0.036954114607266386,0.44999999999999984,0.1301840117728976,0.0630458853927375,0.016799999999999815,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.8900000000000001,0.1155911630185233,-0.03560238600903236,0.44999999999999984,0.13245274257617315,0.06439761399097162,0.01612799999999981,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.9000000000000001,0.11656814080730417,-0.03411024510684296,0.44999999999999984,0.13467625357558308,0.0658897548931611,0.015391999999999795,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.9100000000000001,0.11756857394193401,-0.032474438442551073,0.44999999999999984,0.1368517554725554,0.06752556155745307,0.014591999999999827,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.92,0.11859464376287987,-0.03069139930974718,0.44999999999999984,0.13897679214799002,0.06930860069025704,0.013727999999999796,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.93,0.1196485875087389,-0.028757239976927806,0.44999999999999984,0.14104926372037965,0.07124276002307649,0.012799999999999812,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.94,0.1207327031943042,-0.026667743210700104,0.44999999999999984,0.14306744854050715,0.07333225678930425,0.011807999999999819,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.95,0.12184935462114742,-0.024418353080543034,0.44999999999999984,0.14503002406580567,0.07558164691946138,0.010751999999999817,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.96,0.12300097653164246,-0.022004165025074837,0.44999999999999984,0.14693608656269844,0.07799583497492962,0.009631999999999807,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.97,0.124190079917668,-0.01941991515816613,0.44999999999999984,0.14878516959074076,0.08058008484183839,0.008447999999999789,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.98,0.12541925749556435,-0.016659968791583463,0.44999999999999984,0.1505772612281419,0.0833400312084211,0.007199999999999818,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
1.99,0.12669118935928206,-0.013718308149137798,0.44999999999999984,0.15231282000423058,0.08628169185086679,0.005887999999999782,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
2.0,0.12800864882404797,-0.010588519245547892,0.44999999999999984,0.15399278951062143,0.08941148075445672,0.004511999999999794,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
2.0100000000000002,0.1293745084732911,-0.007263777901413401,0.44999999999999984,0.15561861166922428,0.09273622209859123,0.003071999999999797,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
2.02,0.130791746422012,-0.0037368348637998733,0.44999999999999984,0.1571922386417808,0.09626316513620477,0.0015679999999997918,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
2.0300000000000002,0.13226345281025317,3.164135620181696e-15,0.44999999999999984,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.10581076224820252,-0.10000000000000157,-1.6653345369377348e-16
2.04,0.13226345281025317,3.164135620181696e-15,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.10581076224820257,-0.10000000000000157,-2.220446049250313e-16
2.05,0.13373515919849438,0.0037368348638059656,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.10733466697872561,-0.09626316513619879,0.0015679999999997918
2.06,0.13515239714721528,0.0072637779014192855,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.10890829395128214,-0.09273622209858554,0.003071999999999797
2.07,0.13651825679645838,0.01058851924555361,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.11053411610988496,-0.0894114807544513,0.004511999999999794
2.08,0.1378357162612243,0.013718308149143252,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.11221408561627581,-0.08628169185086179,0.005887999999999782
2.09,0.13910764812494195,0.016659968791588792,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.11394964439236442,-0.08334003120841642,0.007199999999999762
2.1,0.1403368257028383,0.01941991515817118,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.11574173602976559,-0.08058008484183424,0.008447999999999789
2.11,0.14152592908886386,0.02200416502507968,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.11759081905780792,-0.07799583497492599,0.009631999999999752
2.12,0.1426775509993589,0.024418353080547642,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.11949688155470069,-0.0755816469194583,0.010751999999999762
2.13,0.14379420242620214,0.02666774321070442,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.12145945707999922,-0.07333225678930183,0.011807999999999763
2.14,0.14487831811176743,0.028757239976931928,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.12347764190012672,-0.07124276002307467,0.012799999999999756
2.15,0.14593226185762642,0.03069139930975108,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.1255501134725163,-0.06930860069025589,0.013727999999999796
2.16,0.1469583316785723,0.03247443844255467,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.12767515014795094,-0.0675255615574527,0.014591999999999772
2.17,0.14795876481320214,0.03411024510684639,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.12985065204492327,-0.06588975489316141,0.015391999999999795
2.18,0.148935742601983,0.03560238600903551,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.1320741630443332,-0.06439761399097275,0.016127999999999754
2.19,0.1498913952434384,0.0369541146072692,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.13434289384760875,-0.06304588539273955,0.01679999999999976
2.2,0.15082780643882449,0.03816837820526017,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.13665374603638977,-0.061831621794749075,0.017407999999999757
2.21,0.15174701793542417,0.039247824378575845,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.13900333706728052,-0.06075217562143393,0.0179519999999998
2.22,0.15265103397836494,0.04019480674740174,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.14138802613086496,-0.05980519325260858,0.018431999999999782
2.23,0.15354182568066685,0.04101139010836577,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.14380394080020578,-0.0589886098916451,0.018847999999999754
2.24,0.15442133532104982,0.041699354936612525,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.14624700439043442,-0.05830064506339893,0.019199999999999773
2.25,0.1552914805788703,0.042260201267944414,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.14871296394778713,-0.057739798732067624,0.019487999999999783
2.2600000000000002,0.1561541587154219,0.042695151969493736,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.15119741878357548,-0.0573048480305189,0.019711999999999785
2.27,0.15701125071071645,0.04300515540605734,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.1536958494660987,-0.056994844593955894,0.01987199999999978
2.2800000000000002,0.15786462536476534,0.04319088750790754,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.15620364718142604,-0.0568091124921063,0.019967999999999764
2.29,0.1587161433723038,0.04325275324458785,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.15871614337230383,-0.056747246755426604,0.019999999999999796
2.3000000000000003,0.15956766137984224,0.04319088750790693,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.1612286395631816,-0.056809112492108134,0.019967999999999764
2.31,0.16042103603389116,0.04300515540605608,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.16373643727850892,-0.05699484459395959,0.01987199999999978
2.32,0.1612781280291857,0.04269515196949181,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.16623486796103215,-0.05730484803052446,0.019711999999999785
2.33,0.16214080616573728,0.04226020126794186,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.1687193227968205,-0.05773979873207501,0.019487999999999783
2.34,0.1630109514235578,0.041699354936609354,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.17118528235417324,-0.058300645063408096,0.019199999999999773
2.35,0.16389046106394076,0.04101139010836193,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.17362834594440188,-0.0589886098916561,0.018847999999999754
2.36,0.16478125276624267,0.04019480674739724,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.17604426061374268,-0.05980519325262135,0.018431999999999782
2.37,0.16568526880918344,0.039247824378570655,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.17842894967732711,-0.060752175621448475,0.0179519999999998
2.38,0.16660448030578312,0.0381683782052543,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.1807785407082179,-0.061831621794765354,0.017407999999999757
2.39,0.16754089150116921,0.03695411460726264,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.18308939289699888,-0.06304588539275752,0.01679999999999976
2.4,0.16849654414262458,0.03560238600902818,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.1853581237002744,-0.06439761399099246,0.016127999999999754
2.41,0.16947352193140547,0.03411024510683831,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.1875816346996844,-0.06588975489318279,0.01539199999999974
2.42,0.1704739550660353,0.03247443844254594,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.1897571365966567,-0.06752556155747559,0.014591999999999772
2.43,0.17150002488698116,0.030691399309741532,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.1918821732720913,-0.0693086006902804,0.01372799999999974
2.44,0.17255396863284017,0.028757239976921617,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.1939546448444809,-0.07124276002310069,0.012799999999999756
2.45,0.1736380843184055,0.026667743210693345,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.19597282966460844,-0.07333225678932931,0.011807999999999763
2.46,0.17475473574524872,0.02441835308053568,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.19793540518990696,-0.07558164691948728,0.010751999999999762
2.47,0.17590635765574375,0.02200416502506687,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.19984146768679972,-0.07799583497495637,0.009631999999999752
2.48,0.1770954610417693,0.019419915158157497,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.20169055071484204,-0.08058008484186599,0.008447999999999734
2.49,0.17832463861966563,0.01665996879157415,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.2034826423522432,-0.08334003120844954,0.007199999999999762
2.5,0.17959657048338334,0.013718308149127764,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.20521820112833186,-0.0862816918508961,0.005887999999999727
2.5100000000000002,0.18091402994814926,0.010588519245537095,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.20689817063472268,-0.0894114807544869,0.0045119999999997384
2.52,0.18227988959739239,0.007263777901401813,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.20852399279332554,-0.09273622209862227,0.0030719999999997416
2.5300000000000002,0.18369712754611328,0.0037368348637874527,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.2100976197658821,-0.0962631651362367,0.0015679999999997363
2.54,0.18516883393435446,-1.6459056340067946e-14,0.4499999999999998,0.1587161433723038,0.1000000000000078,-2.220446049250313e-16,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.5500000000000003,0.18516883393435446,-1.6459056340067946e-14,0.44999999999999973,0.15871614337230386,0.1000000000000078,-2.7755575615628914e-16,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.56,0.18664054032259567,-0.0037368348638192467,0.44999999999999973,0.16024004810282688,0.09626316513620511,0.0015679999999997363,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.57,0.18805777827131656,-0.007263777901432497,0.44999999999999973,0.1618136750753834,0.09273622209859217,0.0030719999999997416,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.58,0.18942363792055966,-0.01058851924556671,0.44999999999999973,0.16343949723398624,0.08941148075445846,0.0045119999999997384,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.59,0.19074109738532558,-0.0137183081491562,0.44999999999999973,0.16511946674037709,0.08628169185086966,0.005887999999999727,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.6,0.19201302924904323,-0.01665996879160156,0.44999999999999973,0.1668550255164657,0.08334003120842519,0.007199999999999707,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.61,0.1932422068269396,-0.019419915158183698,0.44999999999999973,0.16864711715386688,0.08058008484184413,0.008447999999999734,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.62,0.19443131021296514,-0.022004165025091935,0.44999999999999973,0.1704962001819092,0.07799583497493717,0.009631999999999696,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.63,0.19558293212346017,-0.024418353080559563,0.44999999999999973,0.17240226267880196,0.07558164691947099,0.010751999999999706,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.64,0.19669958355030343,-0.026667743210715966,0.44999999999999973,0.1743648382041005,0.07333225678931621,0.011807999999999708,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.65,0.19778369923586872,-0.028757239976943058,0.44999999999999973,0.176383023024228,0.0712427600230909,0.0127999999999997,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.66,0.1988376429817277,-0.030691399309761752,0.44999999999999973,0.17845549459661758,0.06930860069027417,0.01372799999999974,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.67,0.1998637128026736,-0.03247443844256481,0.44999999999999973,0.18058053127205223,0.06752556155747323,0.014591999999999716,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.68,0.20086414593730342,-0.03411024510685598,0.44999999999999973,0.18275603316902456,0.06588975489318431,0.01539199999999974,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.69,0.2018411237260843,-0.03560238600904447,0.44999999999999973,0.18497954416843448,0.06439761399099822,0.016127999999999698,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.7,0.20279677636753968,-0.036954114607277516,0.44999999999999973,0.18724827497171004,0.0630458853927677,0.016799999999999704,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.71,0.20373318756292577,-0.038168378205267764,0.44999999999999973,0.18955912716049106,0.06183162179478009,0.0174079999999997,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.72,0.20465239905952545,-0.03924782437858266,0.44999999999999973,0.1919087181913818,0.060752175621467945,0.017951999999999746,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.73,0.20555641510246622,-0.040194806747407726,0.44999999999999973,0.19429340725496624,0.05980519325264572,0.018431999999999726,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.74,0.20644720680476814,-0.04101139010837086,0.44999999999999973,0.19670932192430707,0.058988609891685514,0.0188479999999997,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.75,0.2073267164451511,-0.04169935493661667,0.44999999999999973,0.1991523855145357,0.05830064506344272,0.019199999999999717,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.7600000000000002,0.20819686170297158,-0.04226020126794755,0.44999999999999973,0.20161834507188842,0.057739798732114905,0.019487999999999728,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.77,0.2090595398395232,-0.04269515196949579,0.44999999999999973,0.20410279990767677,0.057304848030569774,0.01971199999999973,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.7800000000000002,0.20991663183481774,-0.04300515540605825,0.44999999999999973,0.2066012305902,0.05699484459401046,0.019871999999999723,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.79,0.21077000648886662,-0.043190887507907234,0.44999999999999973,0.20910902830552733,0.05680911249216467,0.019967999999999708,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.8000000000000003,0.21162152449640506,-0.04325275324458626,0.44999999999999973,0.2116215244964051,0.05674724675548884,0.01999999999999974,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.81,0.21247304250394353,-0.04319088750790398,0.44999999999999973,0.21413402068728288,0.056809112492174296,0.019967999999999708,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.82,0.21332641715799244,-0.043005155406051696,0.44999999999999973,0.2166418184026102,0.05699484459402977,0.019871999999999723,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.83,0.214183509153287,-0.0426951519694859,0.44999999999999973,0.21914024908513344,0.057304848030598717,0.01971199999999973,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.84,0.2150461872898386,-0.04226020126793435,0.44999999999999973,0.22162470392092182,0.057739798732153375,0.019487999999999728,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.85,0.21591633254765907,-0.04169935493660015,0.44999999999999973,0.2240906634782745,0.05830064506349064,0.019199999999999717,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.86,0.21679584218804204,-0.04101139010835095,0.44999999999999973,0.22653372706850317,0.05898860989174286,0.0188479999999997,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.87,0.21768663389034396,-0.040194806747384376,0.44999999999999973,0.22894964173784396,0.05980519325271236,0.018431999999999726,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.88,0.21859064993328473,-0.03924782437855581,0.44999999999999973,0.2313343308014284,0.060752175621543766,0.017951999999999746,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.89,0.2195098614298844,-0.03816837820523737,0.44999999999999973,0.23368392183231917,0.061831621794864955,0.0174079999999997,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.9,0.2204462726252705,-0.03695411460724353,0.44999999999999973,0.23599477402110017,0.06304588539286143,0.016799999999999704,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.91,0.22140192526672586,-0.03560238600900675,0.44999999999999973,0.2382635048243757,0.06439761399110074,0.016127999999999698,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.92,0.22237890305550673,-0.03411024510681447,0.44999999999999973,0.24048701582378562,0.06588975489329542,0.015391999999999684,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.93,0.22337933619013658,-0.03247443844251954,0.44999999999999973,0.24266251772075798,0.0675255615575926,0.014591999999999716,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.94,0.22440540601108244,-0.030691399309712458,0.44999999999999973,0.2447875543961926,0.0693086006904018,0.013727999999999685,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.95,0.22545934975694146,-0.02875723997688974,0.44999999999999973,0.2468600259685822,0.07124276002322648,0.0127999999999997,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.96,0.22654346544250675,-0.026667743210658512,0.44999999999999973,0.2488782107887097,0.0733322567894595,0.011807999999999708,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.97,0.22766011686934998,-0.02441835308049775,0.44999999999999973,0.2508407863140082,0.07558164691962188,0.010751999999999706,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.98,0.22881173877984504,-0.022004165025025682,0.44999999999999973,0.252746848810901,0.0779958349750954,0.009631999999999696,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
2.99,0.23000084216587058,-0.019419915158112908,0.44999999999999973,0.2545959318389433,0.08058008484200944,0.008447999999999678,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
3.0,0.23123001974376692,-0.016659968791525967,0.44999999999999973,0.2563880234763445,0.08334003120859747,0.007199999999999707,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
3.0100000000000002,0.23250195160748463,-0.01371830814907582,0.44999999999999973,0.25812358225243315,0.0862816918510485,0.005887999999999671,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
3.02,0.23381941107225054,-0.01058851924548121,0.44999999999999973,0.25980355175882397,0.08941148075464381,0.004511999999999683,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
3.0300000000000002,0.23518527072149364,-0.007263777901341792,0.44999999999999973,0.2614293739174268,0.09273622209878372,0.003071999999999686,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
3.04,0.23660250867021457,-0.0037368348637230875,0.44999999999999973,0.26300300088998335,0.09626316513640273,0.0015679999999996808,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
3.0500000000000003,0.23807421505845572,8.537615059367454e-14,0.44999999999999973,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.2116215244964051,-0.10000000000004063,-2.7755575615628914e-16
3.06,0.23807421505845572,8.537615059367454e-14,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.21162152449640512,-0.10000000000004063,-3.3306690738754696e-16
3.0700000000000003,0.23954592144669692,0.0037368348638880527,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.21314542922692817,-0.09626316513623848,0.0015679999999996808
3.08,0.24096315939541785,0.00726377790150097,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.21471905619948473,-0.09273622209862713,0.003071999999999686
3.09,0.24232901904466095,0.010588519245634628,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.21634487835808755,-0.08941148075449606,0.004511999999999683
3.1,0.24364647850942683,0.01371830814922334,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.21802484786447837,-0.08628169185091099,0.005887999999999671
3.11,0.2449184103731445,0.016659968791667687,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.21976040664056698,-0.08334003120847129,0.007199999999999651
3.12,0.24614758795104086,0.019419915158248605,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.22155249827796814,-0.08058008484189601,0.008447999999999678
3.13,0.2473366913370664,0.022004165025155356,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.22340158130601048,-0.07799583497499588,0.00963199999999964
3.14,0.24848831324756146,0.02441835308062129,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.22530764380290327,-0.07558164691953749,0.01075199999999965
3.15,0.24960496467440468,0.026667743210775766,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.22727021932820177,-0.0733322567893915,0.011807999999999652
3.16,0.25068908035996995,0.02875723997700068,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.22928840414832924,-0.07124276002317595,0.012799999999999645
3.17,0.251743024105829,0.030691399309816944,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.2313608757207189,-0.06930860069036988,0.013727999999999685
3.18,0.2527690939267749,0.03247443844261734,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.23348591239615354,-0.06752556155758051,0.01459199999999966
3.19,0.25376952706140465,0.034110245106905565,0.4499999999999997,0.26452690562050635,0.1000000000002113,-3.3306690738754696e-16,0.2356614142931258,-0.06588975489330405,0.015391999999999684
