,pel_x,pel_y,pel_z,lf_x,lf_y,lf_z,rf_x,rf_y,rf_z,x,y,Ly,Lx
23,-0.03102719536963048,0.05641617302015578,0.55,-0.005627298634892575,0.10212710917675161,0.0,-0.0028830126961367393,-0.15814387478826353,0.018310044374118838,-0.0003682382118003382,-0.061115510289736504,-0.0038428358503556715,1.064494215418342
24,-0.030843225951493494,0.05327825529368502,0.55,-0.005627298634892575,0.10212710917675161,0.0,-0.003121647265852101,-0.1623550545308451,0.017990778566960578,-0.0003781315958130906,-0.06381147415997977,-0.004172260958539574,1.119633216149132
25,-0.030671047661818267,0.0499793278580814,0.55,-0.005627298634892575,0.10212710917675161,0.0,-0.003362012625974368,-0.1667113721185156,0.01764390629945803,-0.00038884945646831446,-0.06664657231719909,-0.004510783248087586,1.1772134607354248
26,-0.030634187896618655,0.04641050296030263,0.55,-0.005627298634892575,0.10212710917675161,0.0,-0.0036032258319202734,-0.1712130056300199,0.017269427571611193,-0.00040041516294717647,-0.06962698639825216,-0.004859140831666772,1.2373604969157712
27,-0.030850267071452775,0.04271323560514733,0.55,-0.005627298634892575,0.10212710917675161,0.0,-0.0038444057877462454,-0.17586044999037076,0.016867342383420064,-0.0004128539330705388,-0.07275921488626474,-0.005218093266780579,1.300205469051007
28,-0.03119040628624934,0.03872352813880372,0.55,-0.005627298634892575,0.10212710917675161,0.0,-0.004084676877939618,-0.1806545548334173,0.016437650734884644,-0.00042619288828379606,-0.07605008727989777,-0.005588423211905007,1.365885404070899
29,-0.03126713567503666,0.034666317186055444,0.55,-0.005627298634892575,0.10212710917675161,0.0,-0.004323172589244474,-0.18559656299265123,0.015980352626004935,-0.00044046111279236763,-0.07950677898435923,-0.005970938132994094,1.4345435102471247
30,-0.03126206936290398,0.030369261916681274,0.55,-0.005627298634892575,0.10212710917675161,0.0,-0.004559039108590756,-0.19068814955958246,0.015495448056780936,-0.0004556897169767856,-0.08313682695662945,-0.006366472064075483,1.506329489444023
31,-0.02994730923441004,0.06824683345473567,0.55,-0.0068587918665100524,0.3585974682309751,0.01868900963763199,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0016333876780963848,0.18911964558170255,-0.014225171098400095,-2.5299404789408113
32,-0.030179715378682387,0.030707504988548212,0.55,-0.005493693636855397,0.09905440936996893,0.003120954380375726,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0020817668188628014,0.15205039303832482,0.028248934519350094,1.370541254946593
33,-0.02990093324993565,0.02686270018914428,0.55,-0.0054340352071140345,0.09679764886383622,0.004529164057282049,-0.0032978600380963174,-0.1315739986129256,0.0,-0.002014260555918481,0.148830875922992,0.02644107165124165,1.2377413432044115
34,-0.029712771582742936,0.02300105771327662,0.55,-0.00538396613430098,0.0955030140629637,0.0058760444582115125,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0019511461787583544,0.1459358690634425,0.024690860791639627,1.1076401978128676
35,-0.029598038171845788,0.01981448491234445,0.55,-0.005343297320220384,0.09515787676841982,0.007161595583164119,-0.0032978600380963174,-0.1315739986129256,0.0,-0.001892286073042999,0.14335906019811992,0.02299448578767787,0.9799541467468726
36,-0.029528367346880635,0.016872789325095876,0.55,-0.005311828633812261,0.09574781112816574,0.008385817432139866,-0.0032978600380963174,-0.1315739986129256,0.0,-0.001837551900429698,0.14109483086312158,0.02134824786997788,0.854404783843496
37,-0.02938267635226781,0.014263856642881184,0.55,-0.005289348914657117,0.09725661614531583,0.009548710005138754,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0017868243187440216,0.13913824414172163,0.019748557587866596,0.730718361766262
38,-0.029021904426555084,0.01195773727023084,0.55,-0.0052756360751274175,0.09966634936788249,0.010650273302160788,-0.0032978600380963174,-0.1315739986129256,0.0,-0.001739992721766622,0.13748503389993758,0.018191926982952297,0.6086251951275363
39,-0.028549433457115147,0.009902805392203461,0.55,-0.005270457299188406,0.10295737156109318,0.01169050732320596,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0016969549980678678,0.13613159548466844,0.016674961983993885,0.4878590724675699
40,-0.028526272881803965,0.008261790208883544,0.55,-0.005273569335586108,0.10710840212898744,0.012669412068274271,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0016576173083644834,0.13507497786412317,0.015194355006481253,0.3681566758080776
41,-0.028853619775725904,0.007020807387243498,0.55,-0.0052847188829013144,0.11209658501841473,0.013586987537365728,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0016218938809127474,0.13431287719340287,0.013746877740791093,0.2492570065147581
42,-0.029392128046355277,0.006045300539711366,0.55,-0.005303643063696306,0.11789756480591637,0.014443233730480325,-0.0032978600380963174,-0.1315739986129256,0.0,-0.001589706824492118,0.1338436317912061,0.012329374113193296,0.130900816216897
43,-0.02997375447404064,0.005402896972922219,0.55,-0.005330069984737223,0.12448557263643498,0.01523815064761806,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0015609859585715255,0.13366621851670576,0.01093875340436024,0.012830041543243173
44,-0.030366641232444837,0.004936019122262486,0.55,-0.005363719380040605,0.1318335216524908,0.015971738288778944,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0015356686602880155,0.13378025053869674,0.009571983510374464,-0.10521275855835363
45,-0.030660763216396426,0.004781501487367022,0.55,-0.005404303333268702,0.1399131115235423,0.016643996653962965,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0015136997279041082,0.1341859764921508,0.00822608433154131,-0.22348496414439503
