,pel_x,pel_y,pel_z,lf_x,lf_y,lf_z,rf_x,rf_y,rf_z,x,y,Ly,Lx
48,-0.030702315369389603,-0.015764323285524125,0.548795602135777,-0.005666871283847692,0.10234516136992691,-0.00020761066972731224,-0.002651498095974286,-0.13380170933548244,0.016625882395320812,-0.0021304865091214195,0.11728461943304788,0.028101590473169392,0.847702926448653
49,-0.030829254303170652,-0.017963804386752012,0.548660671262907,-0.005627780972617756,0.10202347209677404,-0.0001560299990745126,-0.002727895326753979,-0.1339482452159606,0.01696663795349343,-0.0020836310347619076,0.115679298911885,0.01824886025039238,0.805552843969126
50,-0.031009571802372224,-0.019937240230182424,0.5486123882495645,-0.005531630998858762,0.1021715753928321,-5.20334491095828e-05,-0.0027244548961498118,-0.1340689614658676,0.017230499013158818,-0.0021187452755170484,0.11425432633513885,0.01041758025152576,0.7806564244309983
51,-0.031185619679292752,-0.022022480421085733,0.5485548307872198,-0.005659977701962898,0.10172839355439837,-0.00016697347405936203,-0.0027427760636671815,-0.13497730373212463,0.017305524029803357,-0.0022013286987253577,0.11340457215642182,0.004392353555921689,0.7405705094852243
52,-0.0313012143745169,-0.023653462185864234,0.5485072555248695,-0.005630714998136849,0.10190411456952723,-0.00019258749378532614,-0.0027442836434340076,-0.13504462222137253,0.017383517384976052,-0.0022711973433600166,0.1122066344060581,-0.007338704801792099,0.7331725658342513
53,-0.031374939943041705,-0.024960130611063638,0.5484661576443883,-0.005631187153937324,0.10252942245709956,-0.00014752475799607173,-0.002827030381494882,-0.13441361835271742,0.017489562306013243,-0.002254801224994052,0.1106853337818415,-0.012929303049937871,0.675955775779483
54,-0.03144868796688626,-0.026586561299706005,0.5484213199835719,-0.005610618128095584,0.10234111862981024,-0.0001896581724050786,-0.00280359823720722,-0.13442653504074029,0.017582734015325424,-0.0023353143764843973,0.10941306699047076,-0.016543250352486816,0.5942078309092632
55,-0.031526111697416696,-0.028099961422295414,0.5484174317266042,-0.005629832282357139,0.1022250515214184,-0.00015758005910432304,-0.002784964500389304,-0.13448544387634184,0.017665018158946416,-0.002401635125622255,0.10827737751692476,-0.018247375673231127,0.5751025820704047
56,-0.03159242195971327,-0.029515632297193894,0.5484743902814962,-0.005584368122890933,0.10228399711673813,-0.0002030218549439744,-0.0027530292971827026,-0.13449962511368224,0.01771752138984703,-0.002463591516984635,0.10718601059530393,-0.01852364770402778,0.5514401448988301
57,-0.03162554563068047,-0.030926364015270526,0.5485847566705508,-0.005576032018351863,0.10230634510289627,-0.00014349295685612412,-0.002758082310706317,-0.1345898891330911,0.01768763604232844,-0.0024748094375299096,0.10617308489907558,-0.016873822466984836,0.5245628828761675
58,-0.03161698028770846,-0.03227692141915831,0.5487452588921858,-0.00557414895517218,0.10228862757972676,-0.00018253791622858256,-0.0027454939208541793,-0.13471343118452553,0.017629604385863085,-0.0025016454747192572,0.10523937830029192,-0.01420818525835803,0.5044046272233981
59,-0.03157459182369149,-0.03356935618085936,0.5489780596614224,-0.005625467899501763,0.10234536865198411,-0.0001697247457474807,-0.0027143155709872073,-0.1347691053764532,0.01762870981966648,-0.002542666439422114,0.10427658038935475,-0.012021084666262595,0.48464868215238543
60,-0.03149314167900577,-0.03489445160619172,0.5493077818093248,-0.005603854477370506,0.10232816447429349,-0.00028424012584851027,-0.002649314693704677,-0.13476653134184172,0.017567137779500405,-0.002603919093067312,0.1032346492120027,-0.009938457855779176,0.46594287120882744
61,-0.03136469570054286,-0.03645483703548641,0.549862366751288,-0.005553418252664151,0.10189613219088264,-0.0002153564241157424,-0.002599213086687497,-0.13527235604279253,0.017871988138021003,-0.002614505613152107,0.10242377399920675,-0.006968936055008628,0.4542780344078331
62,-0.031235410507690235,-0.03771641049240513,0.5504904203199436,-0.005574442610486048,0.10190363229996807,-0.0002603783647499927,-0.002594508502836792,-0.13535052511234974,0.018116284861470378,0.0003754883426786322,-0.1357532028346236,-0.0010144520637363136,0.4747510580348022
63,-0.03103556562793915,-0.03895068800717816,0.5511914063783317,-0.005846365678361311,0.10205196358090846,0.0002611524489621389,-0.002816022601715828,-0.13507640967517728,0.018233101878316227,0.0006132347801184341,-0.13683491613018098,0.0007984049281951319,0.45677535163072014
64,-0.03087951619388639,-0.04002856793148176,0.5515700750249611,-0.00538626761604168,0.10194552285831487,0.0021078113249896127,-0.00236065576465444,-0.13523614141195495,0.017985397296257866,0.0002936272935284284,-0.13767552702490782,-0.0029962675857860125,0.4363618908544715
65,-0.03074470630416546,-0.04150308467177082,0.5518930910404203,-0.005502598900686502,0.10164282170628369,0.00373524352992316,-0.0024607014927434563,-0.135250487071001,0.017790941364794158,0.0004669456867206351,-0.13861156001940583,0.012528503650242885,0.42267457932482033
66,-0.030718975031845643,-0.0428866255262656,0.5521893686833286,-0.005612056014982023,0.10121138457062356,0.005696659960850926,-0.0025114105015558302,-0.13504825183852234,0.017348626469236544,0.0006662493089599208,-0.13934826348639193,0.015263394210970144,0.44315468412987513
67,-0.030774483986193667,-0.044195623022594506,0.552499421227469,-0.00563451102142223,0.10085104631540791,0.0077370667802153514,-0.002523399306475299,-0.13465673194991334,0.016410640226517642,0.0007776850054350415,-0.14005035898838097,0.020738849449391302,0.45091571790680207
68,-0.03081613375341745,-0.04545807804804593,0.5527985668167876,-0.005609909186509575,0.10049299560705668,0.00976276551244503,-0.002500205125933269,-0.13418696409678516,0.0151243472158629,0.0008170602456008848,-0.140690855647914,0.024704176589214158,0.4455684099216806
